transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,fraud_type
890.0,939019.0,,3220.789,09/07/2023 17:27,0.0,Visa,Surat,Digital,32.0,scam
429.0,602736.0,2029.0,4256.054,11/15/2023 17:17,0.0,Visa,Mumbai,Digital,26.0,
150.0,206012.0,2028.0,2463.516,,1.0,Rupay,Surat,Digital,20.0,phishing
239.0,918144.0,2013.0,9555.58,09/29/2023 10:51,0.0,Rupay,Mumbai,Digital,22.0,scam
800.0,636145.0,2016.0,1783.725,,0.0,Visa,Mumbai,,62.0,Malware
684.0,803676.0,2025.0,10480.679999999998,09/24/2023 21:32,1.0,MasterCard,Bangalore,Digital,26.0,phishing
128.0,882252.0,2029.0,15176.617500000002,12/09/2023 23:39,0.0,Visa,Mumbai,POS,20.0,phishing
855.0,,2005.0,10349.445,10/16/2023 01:25,0.0,Rupay,Ahmedabad,Digital,41.0,Identity theft
1149.0,165965.0,2027.0,5732.985,12/31/2023 01:39,1.0,MasterCard,Surat,POS,24.0,Malware
552.0,761266.0,2047.0,1319.352,11/03/2023 22:45,,Visa,Surat,POS,,Identity theft
69.0,,2008.0,6447.978,10/24/2023 04:32,0.0,Visa,Jaipur,Digital,56.0,Payment card fraud
744.0,417319.0,2078.0,6995.274,01/09/2024 06:13,0.0,MasterCard,Mumbai,Digital,55.0,Payment card fraud
755.0,179453.0,2059.0,3001.755,11/05/2023 01:54,,MasterCard,Chennai,Digital,62.0,Payment card fraud
911.0,948036.0,,4587.33,01/20/2024 01:07,0.0,Rupay,,Digital,57.0,scam
1107.0,389653.0,2081.0,1208.2180000000003,01/17/2024 11:55,1.0,MasterCard,Pune,Digital,29.0,Malware
825.0,354611.0,2037.0,1757.112,09/20/2023 21:19,0.0,Visa,Delhi,Digital,29.0,Malware
198.0,702484.0,2073.0,6352.872,02/19/2024 14:30,0.0,Rupay,Delhi,POS,46.0,
1030.0,629666.0,2088.0,4464.4490000000005,12/25/2023 14:14,0.0,,Pune,POS,60.0,Malware
1180.0,203171.0,2012.0,95.205,10/28/2023 01:31,0.0,Visa,Chennai,Digital,64.0,Payment card fraud
1088.0,686030.0,2063.0,5239.775999999999,11/02/2023 21:00,0.0,Rupay,Kolkata,Digital,68.0,Identity theft
822.0,910438.0,2025.0,,01/13/2024 15:46,0.0,Rupay,Surat,Digital,42.0,scam
293.0,209579.0,2035.0,10655.106,03/25/2024 19:09,0.0,Visa,,POS,52.0,Payment card fraud
77.0,605173.0,2024.0,,10/08/2023 09:53,0.0,Visa,Pune,POS,43.0,phishing
342.0,,2058.0,7108.752,02/08/2024 12:53,0.0,MasterCard,Delhi,Digital,67.0,phishing
967.0,189785.0,2064.0,12634.132500000002,12/31/2023 00:24,,Rupay,Chennai,POS,18.0,Payment card fraud
149.0,284084.0,2007.0,9057.048,11/11/2023 13:11,0.0,Visa,Hyderabad,Digital,66.0,Identity theft
303.0,660326.0,2098.0,3415.76,12/20/2023 20:52,0.0,Rupay,Kolkata,Digital,33.0,Payment card fraud
641.0,284510.0,2059.0,8378.56,10/18/2023 21:43,1.0,Rupay,Bangalore,Digital,34.0,phishing
866.0,560469.0,2086.0,5674.366500000001,10/11/2023 02:09,0.0,Visa,Mumbai,Digital,65.0,phishing
913.0,200781.0,2091.0,,01/09/2024 07:57,0.0,Rupay,Surat,Digital,,Malware
557.0,978607.0,2059.0,11575.848,02/25/2024 07:58,0.0,MasterCard,Jaipur,Digital,,Payment card fraud
1182.0,479678.0,2018.0,7778.711999999999,09/05/2023 14:27,1.0,,Delhi,Digital,54.0,scam
691.0,121744.0,2098.0,,12/24/2023 00:41,1.0,Rupay,Kolkata,Digital,21.0,Malware
215.0,791161.0,2001.0,1414.24,11/19/2023 13:43,1.0,MasterCard,Pune,POS,57.0,Malware
914.0,212496.0,2019.0,,11/15/2023 15:04,1.0,Visa,Hyderabad,Digital,50.0,scam
225.0,853825.0,2097.0,5502.2,09/06/2023 22:28,0.0,Visa,Surat,Digital,26.0,Malware
929.0,410898.0,2038.0,,10/27/2023 06:32,0.0,MasterCard,Chennai,Digital,38.0,phishing
207.0,,2059.0,8819.351999999999,03/14/2024 08:20,0.0,Rupay,Delhi,Digital,53.0,Payment card fraud
642.0,625314.0,2078.0,4243.200000000001,11/04/2023 00:34,0.0,Rupay,Surat,Digital,46.0,Identity theft
1101.0,285309.0,2067.0,6680.53,09/25/2023 20:34,0.0,Visa,,Digital,,phishing
22.0,464958.0,2046.0,6742.186000000001,10/10/2023 13:28,0.0,Rupay,Chennai,Digital,44.0,scam
1113.0,565356.0,2087.0,9052.182,01/17/2024 23:27,0.0,Visa,Surat,Digital,46.0,phishing
569.0,149447.0,2057.0,6974.2,,1.0,Rupay,Delhi,POS,28.0,Payment card fraud
138.0,,2000.0,9555.876,02/26/2024 22:54,,Rupay,Pune,POS,55.0,scam
638.0,712370.0,2097.0,1790.07,10/27/2023 16:25,1.0,MasterCard,Bangalore,Digital,25.0,Payment card fraud
368.0,997041.0,2058.0,11432.79,01/15/2024 05:19,1.0,MasterCard,Bangalore,POS,69.0,
754.0,341341.0,2023.0,4846.31,01/29/2024 17:02,0.0,MasterCard,Hyderabad,Digital,45.0,Malware
852.0,362975.0,2083.0,5614.755,,1.0,MasterCard,Pune,POS,42.0,Malware
802.0,811090.0,2045.0,4589.55,09/03/2023 12:59,1.0,Visa,Hyderabad,Digital,46.0,Malware
363.0,812929.0,2024.0,2112.935,12/31/2023 18:44,0.0,MasterCard,Chennai,Digital,54.0,Identity theft
234.0,813415.0,2058.0,6822.162,01/25/2024 05:24,0.0,MasterCard,Pune,Digital,45.0,Payment card fraud
,145452.0,2014.0,3523.982,01/04/2024 06:28,1.0,MasterCard,Ahmedabad,POS,68.0,phishing
374.0,526115.0,2015.0,3963.564,10/15/2023 22:42,0.0,MasterCard,Chennai,,39.0,phishing
567.0,,2061.0,8030.460000000001,01/10/2024 05:44,0.0,Visa,Hyderabad,Digital,36.0,phishing
450.0,161390.0,2064.0,2067.195,01/16/2024 02:48,0.0,MasterCard,Delhi,Digital,,Malware
930.0,852978.0,,10272.1905,09/21/2023 00:27,0.0,Visa,Hyderabad,Digital,28.0,Payment card fraud
444.0,587570.0,2055.0,10480.404,03/18/2024 14:34,,Visa,Hyderabad,,32.0,Identity theft
242.0,883348.0,2065.0,6896.94,10/02/2023 13:17,0.0,MasterCard,Chennai,POS,59.0,Identity theft
818.0,188928.0,2076.0,6145.11,03/06/2024 13:52,0.0,MasterCard,Jaipur,Digital,30.0,scam
548.0,350280.0,2078.0,,01/24/2024 05:30,1.0,Rupay,Pune,Digital,38.0,phishing
581.0,236782.0,2079.0,1563.44,11/26/2023 10:38,0.0,Rupay,Pune,,59.0,scam
1020.0,369282.0,2068.0,,03/29/2024 13:44,0.0,MasterCard,Chennai,Digital,36.0,phishing
484.0,662077.0,2076.0,400.71,01/23/2024 03:21,0.0,MasterCard,Surat,Digital,49.0,Malware
180.0,116785.0,2033.0,628.73,11/29/2023 20:54,1.0,Visa,Ahmedabad,Digital,,Identity theft
353.0,405436.0,2087.0,2754.895,10/04/2023 10:51,0.0,Rupay,Bangalore,Digital,33.0,Malware
5.0,935741.0,2044.0,,12/22/2023 18:42,0.0,,Bangalore,Digital,19.0,scam
536.0,493765.0,2097.0,11369.52,03/08/2024 03:16,0.0,Rupay,Surat,POS,60.0,phishing
790.0,172300.0,2044.0,8246.71,10/12/2023 06:25,0.0,MasterCard,Kolkata,POS,57.0,Identity theft
936.0,782125.0,,2547.7210000000005,03/30/2024 13:03,0.0,Visa,Hyderabad,Digital,33.0,
707.0,478225.0,2080.0,710.946,12/29/2023 00:27,0.0,Rupay,Ahmedabad,Digital,52.0,Payment card fraud
957.0,890166.0,2088.0,2486.484,03/27/2024 11:08,0.0,Rupay,Chennai,Digital,42.0,scam
4.0,976547.0,,2782.965,02/01/2024 00:58,0.0,Rupay,Hyderabad,Digital,62.0,Payment card fraud
837.0,965133.0,2005.0,12695.64,01/06/2024 00:25,1.0,MasterCard,Jaipur,POS,41.0,scam
1128.0,669407.0,2032.0,,02/02/2024 23:46,0.0,Rupay,Jaipur,Digital,23.0,phishing
776.0,743593.0,2010.0,5608.625,10/29/2023 22:40,,Visa,,Digital,19.0,Identity theft
68.0,741800.0,2052.0,2535.753,,1.0,Visa,,POS,45.0,
30.0,766497.0,2088.0,14823.017999999998,02/20/2024 01:56,1.0,MasterCard,Hyderabad,Digital,32.0,Identity theft
223.0,906307.0,2093.0,7356.224999999999,02/02/2024 23:42,0.0,Visa,Surat,Digital,31.0,Identity theft
874.0,795144.0,2044.0,,01/11/2024 05:53,1.0,Visa,Ahmedabad,Digital,,Payment card fraud
974.0,184513.0,2046.0,12716.01,03/11/2024 00:01,1.0,MasterCard,Kolkata,Digital,62.0,Identity theft
798.0,618933.0,2087.0,9086.64,02/01/2024 05:07,,MasterCard,Jaipur,Digital,22.0,Payment card fraud
997.0,351543.0,2036.0,9122.597000000002,01/22/2024 08:44,0.0,MasterCard,Bangalore,POS,63.0,Malware
1080.0,610379.0,,5274.8685000000005,11/07/2023 03:44,1.0,Visa,Mumbai,POS,40.0,Payment card fraud
946.0,767090.0,2043.0,4190.835,12/23/2023 04:57,1.0,Rupay,,Digital,67.0,Payment card fraud
,688571.0,2097.0,3618.744,,0.0,Rupay,Hyderabad,Digital,,phishing
686.0,404915.0,2045.0,10577.52,02/15/2024 00:47,0.0,,Bangalore,Digital,29.0,scam
272.0,685850.0,2005.0,,03/22/2024 12:46,0.0,Rupay,Surat,POS,18.0,phishing
242.0,883348.0,2065.0,6896.94,10/02/2023 13:17,0.0,MasterCard,Chennai,POS,59.0,Identity theft
1189.0,823663.0,2027.0,4607.06,10/24/2023 14:14,0.0,MasterCard,Pune,Digital,45.0,Payment card fraud
793.0,661325.0,2040.0,,12/05/2023 23:06,1.0,Rupay,,Digital,52.0,scam
26.0,491228.0,2089.0,3566.54,02/11/2024 12:43,0.0,Visa,Ahmedabad,POS,19.0,scam
753.0,448907.0,2052.0,3346.9,03/20/2024 20:43,0.0,MasterCard,,Digital,53.0,scam
1019.0,610215.0,,,12/18/2023 18:11,0.0,Visa,Delhi,POS,40.0,scam
457.0,459434.0,2067.0,1631.14,,0.0,MasterCard,Ahmedabad,Digital,67.0,phishing
126.0,887624.0,2061.0,7231.092,02/17/2024 20:24,0.0,Visa,Hyderabad,,55.0,
867.0,593989.0,2011.0,839.883,12/31/2023 11:27,0.0,Rupay,Bangalore,Digital,32.0,Payment card fraud
845.0,236955.0,2049.0,8793.268,,0.0,Visa,Kolkata,Digital,,Identity theft
1136.0,,2071.0,6466.08,01/17/2024 16:54,0.0,MasterCard,Bangalore,,57.0,scam
640.0,624893.0,2027.0,2772.528,02/15/2024 12:06,1.0,MasterCard,Bangalore,Digital,27.0,scam
245.0,582905.0,2021.0,8416.67,01/16/2024 20:01,0.0,Visa,Surat,Digital,44.0,scam
79.0,582477.0,2074.0,3277.12,11/26/2023 06:56,0.0,Rupay,Ahmedabad,Digital,59.0,
358.0,805087.0,2080.0,9612.852,02/05/2024 18:52,0.0,MasterCard,Bangalore,Digital,39.0,Malware
481.0,434301.0,2087.0,7452.719999999999,02/18/2024 03:53,0.0,Rupay,Delhi,Digital,62.0,Identity theft
94.0,472319.0,2070.0,1011.93,02/02/2024 22:22,1.0,MasterCard,Delhi,Digital,68.0,Malware
565.0,,2044.0,4787.892,04/01/2024 19:20,1.0,MasterCard,Pune,Digital,57.0,Payment card fraud
1147.0,288331.0,2065.0,8363.03,,0.0,Rupay,Jaipur,,45.0,Identity theft
543.0,,2004.0,4539.83,01/02/2024 06:16,0.0,Visa,Delhi,Digital,28.0,Payment card fraud
63.0,652304.0,2039.0,1386.363,10/16/2023 04:09,0.0,MasterCard,Kolkata,POS,47.0,Identity theft
384.0,779070.0,2006.0,,09/25/2023 20:14,0.0,MasterCard,Kolkata,POS,38.0,Identity theft
1047.0,427674.0,,8892.16,09/29/2023 18:55,0.0,Rupay,Pune,Digital,25.0,scam
992.0,592245.0,2000.0,,12/23/2023 01:34,0.0,MasterCard,,Digital,44.0,
1117.0,618009.0,2084.0,3718.64,09/16/2023 08:37,1.0,MasterCard,Surat,Digital,47.0,Payment card fraud
992.0,592245.0,2000.0,,12/23/2023 01:34,0.0,MasterCard,,Digital,44.0,
841.0,494920.0,2040.0,4185.06,03/02/2024 04:52,0.0,,Hyderabad,,41.0,Identity theft
642.0,625314.0,2078.0,4243.200000000001,11/04/2023 00:34,0.0,Rupay,Surat,Digital,46.0,Identity theft
273.0,949851.0,2090.0,2271.24,,0.0,,Kolkata,POS,18.0,phishing
770.0,425146.0,2059.0,,02/26/2024 22:10,1.0,Visa,Chennai,POS,38.0,
828.0,402694.0,2014.0,2985.66,02/01/2024 19:36,,,Kolkata,Digital,51.0,Payment card fraud
950.0,319698.0,2036.0,7678.473000000001,10/01/2023 05:03,1.0,Rupay,Surat,Digital,34.0,Identity theft
,632131.0,2036.0,11289.27,01/09/2024 04:52,0.0,Rupay,Chennai,Digital,,scam
480.0,,2045.0,6417.108,10/08/2023 13:10,0.0,Visa,Mumbai,Digital,48.0,Payment card fraud
853.0,890035.0,2079.0,6633.759,10/27/2023 19:38,0.0,Rupay,Hyderabad,Digital,63.0,phishing
256.0,847573.0,,1544.18,03/05/2024 21:15,1.0,Visa,Pune,Digital,42.0,Identity theft
144.0,786553.0,,2131.884,01/07/2024 19:34,1.0,Visa,,Digital,38.0,Payment card fraud
340.0,892523.0,2018.0,8809.655999999999,02/25/2024 07:24,0.0,Visa,Delhi,Digital,21.0,Identity theft
675.0,317362.0,2010.0,10934.592,10/11/2023 07:42,0.0,Visa,Pune,Digital,20.0,Identity theft
820.0,653437.0,2032.0,7978.883000000001,03/29/2024 13:57,1.0,MasterCard,Mumbai,Digital,29.0,Payment card fraud
880.0,314838.0,2050.0,5587.2080000000005,11/28/2023 12:11,0.0,Rupay,Ahmedabad,Digital,21.0,scam
1196.0,460104.0,2001.0,8235.777,10/05/2023 15:05,,MasterCard,Surat,POS,,
383.0,826533.0,2078.0,10711.422,10/24/2023 02:06,0.0,MasterCard,Kolkata,Digital,43.0,phishing
1132.0,870595.0,2043.0,2113.77,02/23/2024 05:16,1.0,Rupay,,Digital,54.0,phishing
826.0,307174.0,2089.0,199.776,,0.0,,Hyderabad,POS,47.0,Payment card fraud
1093.0,744463.0,2040.0,8263.008,02/03/2024 17:43,0.0,Rupay,Hyderabad,Digital,50.0,Payment card fraud
1126.0,187280.0,2092.0,8548.56,10/12/2023 04:05,0.0,Visa,Hyderabad,Digital,68.0,Identity theft
1027.0,509028.0,2087.0,10628.265,03/17/2024 01:37,0.0,,Pune,POS,32.0,Identity theft
900.0,201383.0,2096.0,9613.3,01/18/2024 13:46,0.0,Rupay,Mumbai,Digital,46.0,scam
335.0,584505.0,2043.0,7273.5,12/23/2023 16:30,,Rupay,Jaipur,Digital,32.0,scam
874.0,795144.0,2044.0,,01/11/2024 05:53,1.0,Visa,Ahmedabad,Digital,,Payment card fraud
666.0,722636.0,2046.0,10746.076,01/10/2024 08:53,0.0,Visa,Kolkata,Digital,69.0,Identity theft
1005.0,812905.0,2078.0,8470.858,03/20/2024 11:50,0.0,,Jaipur,,59.0,scam
961.0,985889.0,,5443.504000000001,01/14/2024 20:04,0.0,Visa,Kolkata,Digital,55.0,Identity theft
770.0,425146.0,2059.0,,02/26/2024 22:10,1.0,Visa,Chennai,POS,38.0,
400.0,105287.0,2030.0,7458.946,02/08/2024 20:17,,MasterCard,Surat,,,Malware
741.0,250694.0,2092.0,6026.48,01/24/2024 07:14,1.0,,Jaipur,Digital,43.0,scam
,688571.0,2097.0,3618.744,,0.0,Rupay,Hyderabad,Digital,,phishing
577.0,849104.0,2032.0,3399.0990000000006,03/19/2024 05:10,0.0,Visa,,Digital,43.0,phishing
357.0,262267.0,2020.0,4044.87,03/20/2024 07:48,,Rupay,Kolkata,Digital,68.0,Malware
272.0,685850.0,2005.0,,03/22/2024 12:46,0.0,Rupay,Surat,POS,18.0,phishing
12.0,620576.0,2042.0,8069.63,12/17/2023 07:43,0.0,Rupay,Hyderabad,POS,33.0,Malware
199.0,881954.0,2006.0,4718.483,09/27/2023 18:49,,,Kolkata,POS,65.0,Malware
604.0,528632.0,2022.0,1914.75,12/30/2023 18:02,0.0,Visa,Kolkata,Digital,22.0,scam
,715064.0,2038.0,348.852,02/26/2024 19:30,1.0,MasterCard,Bangalore,POS,46.0,phishing
,797822.0,2021.0,5094.936000000001,02/20/2024 03:13,0.0,Rupay,Ahmedabad,POS,23.0,Payment card fraud
837.0,965133.0,2005.0,12695.64,01/06/2024 00:25,1.0,MasterCard,Jaipur,POS,41.0,scam
,279243.0,,3473.724,01/26/2024 09:27,0.0,Rupay,Delhi,Digital,27.0,scam
805.0,762101.0,2079.0,4218.53,03/15/2024 15:55,0.0,MasterCard,Jaipur,Digital,37.0,Payment card fraud
1003.0,356245.0,2055.0,1618.496,03/26/2024 21:25,1.0,Rupay,Mumbai,POS,25.0,Identity theft
709.0,230692.0,2091.0,11945.52,,0.0,Visa,Delhi,Digital,53.0,
360.0,121627.0,2079.0,5573.1,09/04/2023 13:44,0.0,,Surat,Digital,60.0,Malware
667.0,836721.0,2028.0,1727.505,03/25/2024 05:15,0.0,Visa,Jaipur,Digital,19.0,scam
1046.0,240872.0,2079.0,1273.06,10/30/2023 19:20,0.0,MasterCard,Surat,Digital,19.0,phishing
685.0,246097.0,2097.0,1287.187,01/19/2024 14:50,1.0,,Chennai,POS,69.0,Payment card fraud
177.0,490672.0,2096.0,990.645,10/16/2023 02:08,1.0,Visa,Ahmedabad,Digital,44.0,Malware
182.0,561621.0,2095.0,624.92,10/11/2023 14:42,0.0,Visa,Mumbai,Digital,42.0,scam
1029.0,125591.0,2097.0,1279.3605000000002,12/15/2023 02:24,1.0,Rupay,Kolkata,Digital,67.0,scam
1008.0,534652.0,2019.0,13970.418,10/05/2023 04:02,0.0,MasterCard,Jaipur,POS,47.0,Payment card fraud
766.0,301950.0,2099.0,8035.73,03/15/2024 08:18,0.0,MasterCard,Chennai,Digital,,Identity theft
913.0,200781.0,2091.0,,01/09/2024 07:57,0.0,Rupay,Surat,Digital,,Malware
50.0,760284.0,2022.0,,,1.0,Rupay,Delhi,Digital,32.0,Payment card fraud
661.0,671511.0,2089.0,5397.839999999999,11/13/2023 13:08,0.0,Visa,Chennai,Digital,38.0,scam
532.0,139326.0,2028.0,3696.426,02/11/2024 05:36,0.0,Rupay,Delhi,POS,20.0,scam
34.0,315537.0,2075.0,9386.1,02/25/2024 00:47,0.0,MasterCard,Jaipur,POS,54.0,Payment card fraud
705.0,464821.0,2026.0,2676.443,11/22/2023 10:27,,Rupay,Mumbai,Digital,65.0,Identity theft
1109.0,824903.0,2022.0,6459.28,12/17/2023 13:42,,MasterCard,Delhi,Digital,19.0,Malware
1070.0,423296.0,2090.0,84.71100000000001,10/29/2023 05:19,1.0,Visa,,Digital,60.0,scam
1059.0,753204.0,2054.0,5225.69,03/20/2024 09:23,0.0,MasterCard,Ahmedabad,,61.0,Identity theft
292.0,552098.0,2052.0,,10/04/2023 17:05,1.0,Visa,,Digital,,Malware
189.0,,2036.0,1583.1150000000002,01/14/2024 01:48,1.0,MasterCard,Jaipur,Digital,38.0,Malware
653.0,,2063.0,11508.51,10/13/2023 05:24,1.0,MasterCard,Hyderabad,Digital,68.0,scam
850.0,733390.0,2006.0,3222.72,,0.0,Visa,Chennai,Digital,59.0,scam
677.0,621787.0,2005.0,14505.875999999998,01/04/2024 04:53,1.0,Visa,Delhi,Digital,23.0,phishing
167.0,750403.0,2064.0,5224.02,10/27/2023 11:34,1.0,Visa,Hyderabad,Digital,54.0,scam
490.0,242323.0,2058.0,4638.689,10/18/2023 07:39,,MasterCard,Bangalore,POS,46.0,scam
,542288.0,2003.0,2893.4180000000006,11/07/2023 22:34,0.0,MasterCard,Hyderabad,Digital,35.0,scam
470.0,767774.0,2067.0,3307.08,,1.0,Rupay,Chennai,POS,50.0,phishing
507.0,323353.0,2086.0,6761.004,03/18/2024 22:54,0.0,Rupay,Delhi,POS,26.0,
602.0,486924.0,,1512.18,03/03/2024 01:41,0.0,Rupay,Ahmedabad,Digital,,Payment card fraud
986.0,733154.0,2000.0,10411.05,02/03/2024 04:36,0.0,MasterCard,Surat,Digital,31.0,scam
579.0,476443.0,2087.0,13417.8,11/07/2023 23:14,0.0,MasterCard,Mumbai,,36.0,Identity theft
993.0,958118.0,2056.0,9576.61,01/09/2024 07:14,0.0,Rupay,Chennai,Digital,42.0,Identity theft
378.0,104956.0,2025.0,10959.883000000002,09/02/2023 08:19,0.0,Rupay,Pune,Digital,61.0,phishing
552.0,761266.0,2047.0,1319.352,11/03/2023 22:45,,Visa,Surat,POS,,Identity theft
95.0,379181.0,2051.0,6796.785,02/04/2024 00:54,,MasterCard,Mumbai,POS,,scam
129.0,704382.0,2028.0,5993.748,10/06/2023 13:55,,MasterCard,Pune,Digital,68.0,
488.0,267128.0,2051.0,16868.484,12/27/2023 02:07,1.0,MasterCard,Delhi,Digital,67.0,Payment card fraud
502.0,345999.0,2005.0,1303.775,10/23/2023 19:59,0.0,Visa,Hyderabad,Digital,30.0,phishing
1185.0,469767.0,2067.0,341.724,02/24/2024 15:30,0.0,MasterCard,Ahmedabad,Digital,,phishing
770.0,425146.0,2059.0,,02/26/2024 22:10,1.0,Visa,Chennai,POS,38.0,
923.0,428165.0,2099.0,6909.133000000001,11/11/2023 11:26,0.0,MasterCard,Chennai,POS,37.0,phishing
543.0,,2004.0,4539.83,01/02/2024 06:16,0.0,Visa,Delhi,Digital,28.0,Payment card fraud
775.0,746718.0,2071.0,3484.97,,0.0,,,POS,66.0,scam
951.0,285805.0,2068.0,9810.82,12/10/2023 07:08,0.0,,Surat,Digital,,scam
45.0,928927.0,2077.0,,11/14/2023 06:18,1.0,Rupay,Hyderabad,Digital,24.0,Payment card fraud
466.0,789142.0,2072.0,2653.97,09/17/2023 07:16,0.0,Visa,Bangalore,,55.0,
1152.0,995309.0,,2124.3255,09/03/2023 04:13,0.0,,Pune,POS,51.0,phishing
988.0,608118.0,,3634.788,01/23/2024 20:28,0.0,Visa,Bangalore,Digital,53.0,phishing
77.0,605173.0,2024.0,,10/08/2023 09:53,0.0,Visa,Pune,POS,43.0,phishing
597.0,838120.0,2037.0,192.984,03/23/2024 19:22,0.0,Rupay,Bangalore,Digital,25.0,Malware
632.0,527985.0,2069.0,11447.478,12/08/2023 05:31,0.0,Rupay,,POS,,phishing
333.0,173749.0,2034.0,2027.892,11/13/2023 20:38,1.0,,Mumbai,Digital,54.0,scam
358.0,805087.0,2080.0,9612.852,02/05/2024 18:52,0.0,MasterCard,Bangalore,Digital,39.0,Malware
663.0,944571.0,2049.0,9517.651,01/13/2024 22:51,0.0,MasterCard,Hyderabad,Digital,27.0,
278.0,289156.0,2070.0,2687.21,03/08/2024 14:42,0.0,Rupay,Pune,Digital,47.0,phishing
80.0,391236.0,2037.0,,03/19/2024 23:10,1.0,MasterCard,Pune,Digital,64.0,Payment card fraud
627.0,383089.0,2097.0,,,1.0,MasterCard,Hyderabad,Digital,19.0,Identity theft
1200.0,964947.0,2089.0,10373.121,,1.0,Rupay,Delhi,Digital,,scam
1096.0,682151.0,2012.0,6345.48,01/14/2024 12:19,0.0,Visa,Mumbai,Digital,66.0,Identity theft
576.0,262209.0,2076.0,2175.12,11/22/2023 05:59,1.0,MasterCard,Ahmedabad,,49.0,Malware
,645180.0,2024.0,9635.77,11/26/2023 20:37,1.0,Rupay,Chennai,POS,20.0,Payment card fraud
670.0,316100.0,2098.0,11118.075,03/06/2024 03:20,0.0,Rupay,Surat,Digital,51.0,Payment card fraud
1059.0,753204.0,2054.0,5225.69,03/20/2024 09:23,0.0,MasterCard,Ahmedabad,,61.0,Identity theft
782.0,334606.0,2017.0,2783.58,09/25/2023 15:56,,Visa,Ahmedabad,Digital,63.0,Malware
710.0,666282.0,2092.0,15415.524,11/11/2023 05:59,0.0,Rupay,Pune,Digital,28.0,phishing
256.0,847573.0,,1544.18,03/05/2024 21:15,1.0,Visa,Pune,Digital,42.0,Identity theft
55.0,367959.0,2035.0,7190.1,01/25/2024 08:11,0.0,MasterCard,Surat,Digital,40.0,phishing
98.0,159139.0,2032.0,7999.044,09/27/2023 18:03,0.0,MasterCard,Ahmedabad,Digital,46.0,Identity theft
1057.0,442047.0,2033.0,9659.268,03/26/2024 22:47,0.0,Visa,Bangalore,POS,52.0,Payment card fraud
874.0,795144.0,2044.0,,01/11/2024 05:53,1.0,Visa,Ahmedabad,Digital,,Payment card fraud
,387389.0,2054.0,7657.32,11/08/2023 09:17,1.0,Visa,Pune,Digital,52.0,phishing
,665705.0,2048.0,7964.73,09/16/2023 16:50,,MasterCard,,,69.0,phishing
710.0,666282.0,2092.0,15415.524,11/11/2023 05:59,0.0,Rupay,Pune,Digital,28.0,phishing
786.0,221177.0,2094.0,9988.803,12/17/2023 07:43,0.0,Visa,Delhi,POS,48.0,scam
543.0,,2004.0,4539.83,01/02/2024 06:16,0.0,Visa,Delhi,Digital,28.0,Payment card fraud
122.0,791029.0,2086.0,6116.363,09/07/2023 10:01,0.0,Rupay,Pune,POS,56.0,phishing
826.0,307174.0,2089.0,199.776,,0.0,,Hyderabad,POS,47.0,Payment card fraud
142.0,236003.0,2091.0,940.665,10/05/2023 22:37,0.0,MasterCard,Bangalore,Digital,29.0,scam
291.0,547137.0,2050.0,8788.741500000002,02/06/2024 01:17,1.0,Visa,Delhi,Digital,41.0,phishing
749.0,365062.0,2002.0,,02/19/2024 02:30,0.0,Visa,Pune,POS,44.0,Malware
250.0,872761.0,2097.0,6610.57,09/06/2023 16:03,0.0,MasterCard,Kolkata,POS,44.0,Malware
840.0,867773.0,2031.0,,,0.0,MasterCard,Chennai,Digital,25.0,Payment card fraud
383.0,826533.0,2078.0,10711.422,10/24/2023 02:06,0.0,MasterCard,Kolkata,Digital,43.0,phishing
918.0,230760.0,2048.0,6719.04,10/06/2023 22:02,0.0,MasterCard,Kolkata,POS,44.0,phishing
746.0,298878.0,2045.0,2581.2,09/10/2023 06:42,0.0,Rupay,Hyderabad,POS,38.0,Identity theft
,602861.0,2035.0,,03/08/2024 08:17,0.0,MasterCard,Ahmedabad,POS,51.0,Identity theft
165.0,143241.0,2092.0,,01/22/2024 12:31,0.0,MasterCard,Chennai,Digital,18.0,Identity theft
1084.0,604455.0,2089.0,10121.976,02/29/2024 18:13,1.0,Visa,Kolkata,POS,45.0,scam
302.0,,2038.0,1457.005,,0.0,MasterCard,Pune,Digital,32.0,scam
418.0,764795.0,2024.0,6002.34,09/27/2023 10:04,0.0,MasterCard,Mumbai,Digital,52.0,Identity theft
1116.0,611875.0,2088.0,2128.38,03/17/2024 11:56,0.0,Rupay,,Digital,24.0,phishing
1102.0,391757.0,2097.0,9662.17,02/02/2024 06:39,0.0,Rupay,Chennai,POS,39.0,Payment card fraud
202.0,845201.0,2084.0,5430.432,,1.0,MasterCard,Jaipur,Digital,47.0,Identity theft
866.0,560469.0,2086.0,5674.366500000001,10/11/2023 02:09,0.0,Visa,Mumbai,Digital,65.0,phishing
853.0,890035.0,2079.0,6633.759,10/27/2023 19:38,0.0,Rupay,Hyderabad,Digital,63.0,phishing
745.0,266844.0,2026.0,755.78,01/11/2024 17:38,0.0,Rupay,Jaipur,Digital,40.0,scam
470.0,767774.0,2067.0,3307.08,,1.0,Rupay,Chennai,POS,50.0,phishing
,281798.0,2002.0,730.3230000000001,09/19/2023 03:50,0.0,MasterCard,Hyderabad,POS,43.0,Malware
991.0,789120.0,2075.0,2823.66,01/11/2024 13:07,0.0,MasterCard,Jaipur,POS,62.0,
