id,razorpay_payment_id,timestamp,agent_type,amount,currency,payment_method,upi_app,bank,status,error_code,device_fingerprint,ip_address,fraud_score,is_suspicious,fraud_reasons,amount_slab,hour_of_day,is_night_transaction,is_weekend,attempt_count
700,pay_NA3PQ8JNX8939B,2025-12-24T13:03:27.443546,bot,165.36,INR,upi,GPay,SBI,success,,device_a9c14a8c-ec83-48,103.141.14.24,47.0,False,"[""High velocity: 16 txns in 1 min"", ""High volume: 72 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 13 times"", ""High device activity: 72 txns"", ""High IP activity: 72 txns"", ""UPI switching: 84.51%""]",medium,13,False,False,73
699,pay_VH97F2YR7UBQ16,2025-12-24T13:03:26.519570,fraud,69.65,INR,upi,Paytm,SBI,failed,TRANSACTION_DECLINED,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 31 txns in 1 min"", ""High volume: 153 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.74%"", ""Rapid retry: 1.95s"", ""FFS pattern: 44 times"", ""High device activity: 207 txns"", ""High IP activity: 207 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.38%""]",medium,13,False,False,208
698,pay_84QUTTE9WN5ITG,2025-12-24T13:03:25.968427,impatient,43.41,INR,upi,BHIM,Canara,success,,device_43f2928b-2aa1-40,103.151.100.135,39.0,False,"[""High velocity: 6 txns in 1 min"", ""High volume: 35 txns in 5 min"", ""Burst activity: 100"", ""FFS pattern: 5 times"", ""High IP activity: 35 txns"", ""UPI switching: 73.53%""]",small,13,False,False,36
697,pay_JPLT7HQ474RUAI,2025-12-24T13:03:24.570996,fraud,38.28,INR,upi,Amazon Pay,BOB,success,,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 154 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 79.13%"", ""Rapid retry: 1.95s"", ""FFS pattern: 43 times"", ""High device activity: 206 txns"", ""High IP activity: 206 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.32%""]",small,13,False,False,207
696,pay_X4NCVQZRUS5WZX,2025-12-24T13:03:24.274466,bot,70.38,INR,upi,Amazon Pay,ICICI,failed,TRANSACTION_DECLINED,device_bad07974-97f3-43,103.97.29.5,57.0,True,"[""High velocity: 17 txns in 1 min"", ""High volume: 88 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 22 times"", ""FFS pattern: 5 times"", ""High device activity: 119 txns"", ""High IP activity: 119 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.44%""]",medium,13,False,False,120
695,pay_FLB986T6TVWKZ2,2025-12-24T13:03:23.823100,bot,165.36,INR,upi,Amazon Pay,Kotak,success,,device_a9c14a8c-ec83-48,103.141.14.24,47.0,False,"[""High velocity: 16 txns in 1 min"", ""High volume: 71 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 13 times"", ""High device activity: 71 txns"", ""High IP activity: 71 txns"", ""UPI switching: 85.71%""]",medium,13,False,False,72
694,pay_ZTJNM8UA84PW6U,2025-12-24T13:03:22.527029,fraud,45.89,INR,upi,GPay,HDFC,failed,TRANSACTION_DECLINED,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 154 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 79.02%"", ""Rapid retry: 1.96s"", ""FFS pattern: 43 times"", ""High device activity: 205 txns"", ""High IP activity: 205 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.25%""]",small,13,False,False,206
693,pay_TRHXDQUA864H49,2025-12-24T13:03:21.371420,fraud,20.03,INR,upi,BHIM,Canara,failed,DEBIT_FAILED,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 153 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.92%"", ""Rapid retry: 1.96s"", ""FFS pattern: 43 times"", ""High device activity: 204 txns"", ""High IP activity: 204 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.19%""]",small,13,False,False,205
692,pay_0V6MSMXW1X1NYC,2025-12-24T13:03:20.894149,bot,70.38,INR,upi,GPay,Kotak,success,,device_bad07974-97f3-43,103.97.29.5,57.0,True,"[""High velocity: 17 txns in 1 min"", ""High volume: 88 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 22 times"", ""FFS pattern: 5 times"", ""High device activity: 118 txns"", ""High IP activity: 118 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.32%""]",medium,13,False,False,119
691,pay_PCNJJN0G2FI3B0,2025-12-24T13:03:20.198016,bot,165.36,INR,upi,Amazon Pay,Kotak,success,,device_a9c14a8c-ec83-48,103.141.14.24,47.0,False,"[""High velocity: 16 txns in 1 min"", ""High volume: 70 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 13 times"", ""High device activity: 70 txns"", ""High IP activity: 70 txns"", ""UPI switching: 85.51%""]",medium,13,False,False,71
690,pay_ZX9M2M009DHJ7I,2025-12-24T13:03:19.556532,fraud,46.64,INR,upi,WhatsApp Pay,BOB,success,,device_98ae5751-7c0b-40,103.20.195.199,77.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 153 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 79.31%"", ""Consecutive failures: 8"", ""Rapid retry: 1.96s"", ""FFS pattern: 42 times"", ""High device activity: 203 txns"", ""High IP activity: 203 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.13%""]",small,13,False,False,204
689,pay_EAYZ67S3UC2X5H,2025-12-24T13:03:18.753636,dormant,698.04,INR,upi,Amazon Pay,ICICI,failed,TRANSACTION_DECLINED,device_a65769f5-eca4-46,103.178.242.243,12.0,False,"[""Small amount spam: 75.0%"", ""UPI switching: 100.0%""]",large,13,False,False,5
688,pay_CE215G9W3V81TB,2025-12-24T13:03:18.447257,fraud,62.29,INR,upi,Amazon Pay,PNB,failed,INSUFFICIENT_FUNDS,device_98ae5751-7c0b-40,103.20.195.199,77.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 152 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 79.21%"", ""Consecutive failures: 7"", ""Rapid retry: 1.97s"", ""FFS pattern: 42 times"", ""High device activity: 202 txns"", ""High IP activity: 202 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.06%""]",medium,13,False,False,203
687,pay_AVK08PC9FK41N4,2025-12-24T13:03:17.514899,bot,70.38,INR,upi,Paytm,ICICI,success,,device_bad07974-97f3-43,103.97.29.5,57.0,True,"[""High velocity: 17 txns in 1 min"", ""High volume: 88 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 22 times"", ""FFS pattern: 5 times"", ""High device activity: 117 txns"", ""High IP activity: 117 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.21%""]",medium,13,False,False,118
686,pay_F6N9RXZMN5QL7F,2025-12-24T13:03:17.102003,fraud,78.49,INR,upi,PhonePe,BOB,failed,INSUFFICIENT_FUNDS,device_98ae5751-7c0b-40,103.20.195.199,77.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 152 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 79.1%"", ""Consecutive failures: 6"", ""Rapid retry: 1.96s"", ""FFS pattern: 42 times"", ""High device activity: 201 txns"", ""High IP activity: 201 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.0%""]",medium,13,False,False,202
685,pay_QYH2HZ8E8XE1UQ,2025-12-24T13:03:16.574376,bot,165.36,INR,upi,WhatsApp Pay,Axis,success,,device_a9c14a8c-ec83-48,103.141.14.24,47.0,False,"[""High velocity: 16 txns in 1 min"", ""High volume: 69 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 13 times"", ""High device activity: 69 txns"", ""High IP activity: 69 txns"", ""UPI switching: 85.29%""]",medium,13,False,False,70
684,pay_31SY2A1HVZ1BZF,2025-12-24T13:03:16.504024,impatient,496.96,INR,upi,Paytm,Axis,success,,device_fbd0e428-ec22-4a,103.118.174.123,39.0,False,"[""High velocity: 8 txns in 1 min"", ""High volume: 30 txns in 5 min"", ""Burst activity: 100"", ""FFS pattern: 3 times"", ""High IP activity: 46 txns"", ""UPI switching: 82.22%""]",medium,13,False,False,47
683,pay_D9LL5V0SXKZZ4K,2025-12-24T13:03:14.707895,fraud,21.33,INR,upi,Amazon Pay,HDFC,failed,INSUFFICIENT_FUNDS,device_98ae5751-7c0b-40,103.20.195.199,77.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 152 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 79.0%"", ""Consecutive failures: 5"", ""Rapid retry: 1.97s"", ""FFS pattern: 42 times"", ""High device activity: 200 txns"", ""High IP activity: 200 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.44%""]",small,13,False,False,201
682,pay_QWND4UZYB6JGPC,2025-12-24T13:03:14.160981,impatient,496.96,INR,upi,PhonePe,Axis,failed,TRANSACTION_DECLINED,device_fbd0e428-ec22-4a,103.118.174.123,39.0,False,"[""High velocity: 7 txns in 1 min"", ""High volume: 30 txns in 5 min"", ""Burst activity: 100"", ""FFS pattern: 3 times"", ""High IP activity: 45 txns"", ""UPI switching: 81.82%""]",medium,13,False,False,46
681,pay_MIEX7B9P2DU66W,2025-12-24T13:03:14.132134,bot,70.38,INR,upi,PayZapp,Axis,success,,device_bad07974-97f3-43,103.97.29.5,57.0,True,"[""High velocity: 17 txns in 1 min"", ""High volume: 88 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 22 times"", ""FFS pattern: 4 times"", ""High device activity: 116 txns"", ""High IP activity: 116 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.09%""]",medium,13,False,False,117
680,pay_36BUDNKE1RQIBV,2025-12-24T13:03:13.022071,fraud,94.42,INR,upi,Amazon Pay,Axis,failed,BAD_REQUEST_ERROR,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 152 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.89%"", ""Rapid retry: 1.97s"", ""FFS pattern: 42 times"", ""High device activity: 199 txns"", ""High IP activity: 199 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.37%""]",medium,13,False,False,200
679,pay_WLJUOUAEC4DATV,2025-12-24T13:03:12.948542,bot,165.36,INR,upi,PayZapp,BOB,success,,device_a9c14a8c-ec83-48,103.141.14.24,47.0,False,"[""High velocity: 16 txns in 1 min"", ""High volume: 68 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 13 times"", ""High device activity: 68 txns"", ""High IP activity: 68 txns"", ""UPI switching: 85.07%""]",medium,13,False,False,69
678,pay_VQQ712IU6MDD6B,2025-12-24T13:03:12.430894,impatient,182.15,INR,upi,PayZapp,PNB,success,,device_43f2928b-2aa1-40,103.151.100.135,39.0,False,"[""High velocity: 7 txns in 1 min"", ""High volume: 34 txns in 5 min"", ""Burst activity: 100"", ""FFS pattern: 5 times"", ""High IP activity: 34 txns"", ""UPI switching: 72.73%""]",medium,13,False,False,35
677,pay_RTE5YE9SB90JLN,2025-12-24T13:03:11.546805,fraud,89.0,INR,upi,PayZapp,SBI,failed,DEBIT_FAILED,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 151 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.79%"", ""Rapid retry: 1.97s"", ""FFS pattern: 42 times"", ""High device activity: 198 txns"", ""High IP activity: 198 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.31%""]",medium,13,False,False,199
676,pay_2IOCDJ6OZAGI8S,2025-12-24T13:03:10.751473,bot,70.38,INR,upi,BHIM,SBI,failed,INSUFFICIENT_FUNDS,device_bad07974-97f3-43,103.97.29.5,57.0,True,"[""High velocity: 17 txns in 1 min"", ""High volume: 88 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 22 times"", ""FFS pattern: 4 times"", ""High device activity: 115 txns"", ""High IP activity: 115 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 85.96%""]",medium,13,False,False,116
675,pay_DKWLGNM8XWH8PG,2025-12-24T13:03:09.963273,fraud,59.85,INR,upi,Amazon Pay,BOB,failed,DEBIT_FAILED,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 151 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.68%"", ""Rapid retry: 1.97s"", ""FFS pattern: 42 times"", ""High device activity: 197 txns"", ""High IP activity: 197 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.24%""]",medium,13,False,False,198
674,pay_NXLQATHXMCMT06,2025-12-24T13:03:09.323055,bot,165.36,INR,upi,WhatsApp Pay,ICICI,failed,UPI_AUTHENTICATION_FAILED,device_a9c14a8c-ec83-48,103.141.14.24,47.0,False,"[""High velocity: 16 txns in 1 min"", ""High volume: 67 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 13 times"", ""High device activity: 67 txns"", ""High IP activity: 67 txns"", ""UPI switching: 84.85%""]",medium,13,False,False,68
673,pay_QWP03JUBIWTOTT,2025-12-24T13:03:09.192053,impatient,496.96,INR,upi,Amazon Pay,HDFC,failed,UPI_AUTHENTICATION_FAILED,device_fbd0e428-ec22-4a,103.118.174.123,39.0,False,"[""High velocity: 7 txns in 1 min"", ""High volume: 29 txns in 5 min"", ""Burst activity: 100"", ""FFS pattern: 3 times"", ""High IP activity: 44 txns"", ""UPI switching: 81.4%""]",medium,13,False,False,45
672,pay_67XDSC547210ST,2025-12-24T13:03:07.410487,fraud,88.45,INR,upi,GPay,BOB,failed,GATEWAY_ERROR,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 152 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.57%"", ""Rapid retry: 1.97s"", ""FFS pattern: 42 times"", ""High device activity: 196 txns"", ""High IP activity: 196 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.18%""]",medium,13,False,False,197
671,pay_ENHG3IFI9TTSZ6,2025-12-24T13:03:07.371807,bot,70.38,INR,upi,WhatsApp Pay,SBI,failed,GATEWAY_ERROR,device_bad07974-97f3-43,103.97.29.5,57.0,True,"[""High velocity: 17 txns in 1 min"", ""High volume: 88 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 22 times"", ""FFS pattern: 4 times"", ""High device activity: 114 txns"", ""High IP activity: 114 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 85.84%""]",medium,13,False,False,115
670,pay_LHSIH5KNARYHFK,2025-12-24T13:03:05.699765,bot,165.36,INR,upi,PayZapp,SBI,success,,device_a9c14a8c-ec83-48,103.141.14.24,47.0,False,"[""High velocity: 16 txns in 1 min"", ""High volume: 66 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 13 times"", ""High device activity: 66 txns"", ""High IP activity: 66 txns"", ""UPI switching: 84.62%""]",medium,13,False,False,67
669,pay_SSSFQ6M7BINIQG,2025-12-24T13:03:05.114010,fraud,62.88,INR,upi,WhatsApp Pay,HDFC,failed,UPI_AUTHENTICATION_FAILED,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 31 txns in 1 min"", ""High volume: 152 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.46%"", ""Rapid retry: 1.97s"", ""FFS pattern: 42 times"", ""High device activity: 195 txns"", ""High IP activity: 195 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.11%""]",medium,13,False,False,196
668,pay_O8PESQDKE2CXEZ,2025-12-24T13:03:03.991896,bot,70.38,INR,upi,PayZapp,Axis,success,,device_bad07974-97f3-43,103.97.29.5,57.0,True,"[""High velocity: 17 txns in 1 min"", ""High volume: 88 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 22 times"", ""FFS pattern: 3 times"", ""High device activity: 113 txns"", ""High IP activity: 113 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 85.71%""]",medium,13,False,False,114
667,pay_K77W915GFQRTIU,2025-12-24T13:03:03.066977,fraud,96.39,INR,upi,BHIM,Canara,success,,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 31 txns in 1 min"", ""High volume: 153 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.87%"", ""Rapid retry: 1.96s"", ""FFS pattern: 41 times"", ""High device activity: 194 txns"", ""High IP activity: 194 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.05%""]",medium,13,False,False,195
666,pay_64IDVTX8LWCDTW,2025-12-24T13:03:02.074340,bot,165.36,INR,upi,PhonePe,BOB,success,,device_a9c14a8c-ec83-48,103.141.14.24,47.0,False,"[""High velocity: 16 txns in 1 min"", ""High volume: 65 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 12 times"", ""High device activity: 65 txns"", ""High IP activity: 65 txns"", ""UPI switching: 84.38%""]",medium,13,False,False,66
665,pay_ZOVH3MKOC12568,2025-12-24T13:03:00.614405,bot,70.38,INR,upi,Amazon Pay,Axis,failed,BAD_REQUEST_ERROR,device_bad07974-97f3-43,103.97.29.5,57.0,True,"[""High velocity: 17 txns in 1 min"", ""High volume: 88 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 21 times"", ""FFS pattern: 3 times"", ""High device activity: 112 txns"", ""High IP activity: 112 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 85.59%""]",medium,13,False,False,113
664,pay_DJXO0MECFU9GP1,2025-12-24T13:03:00.523820,fraud,74.26,INR,upi,Paytm,SBI,failed,BAD_REQUEST_ERROR,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 31 txns in 1 min"", ""High volume: 153 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.76%"", ""Rapid retry: 1.97s"", ""FFS pattern: 41 times"", ""High device activity: 193 txns"", ""High IP activity: 193 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.98%""]",medium,13,False,False,194
663,pay_WM77OVFGXXKFUV,2025-12-24T13:02:59.670655,impatient,210.23,INR,upi,PhonePe,SBI,success,,device_43f2928b-2aa1-40,103.151.100.135,39.0,False,"[""High velocity: 7 txns in 1 min"", ""High volume: 33 txns in 5 min"", ""Burst activity: 100"", ""FFS pattern: 5 times"", ""High IP activity: 33 txns"", ""UPI switching: 71.88%""]",medium,13,False,False,34
662,pay_ET2GFG84PNPMIZ,2025-12-24T13:02:59.159792,fraud,88.75,INR,upi,PhonePe,Kotak,failed,GATEWAY_ERROR,device_98ae5751-7c0b-40,103.20.195.199,67.0,True,"[""High velocity: 31 txns in 1 min"", ""High volume: 154 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.65%"", ""Rapid retry: 1.97s"", ""FFS pattern: 41 times"", ""High device activity: 192 txns"", ""High IP activity: 192 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.91%""]",medium,13,False,False,193
661,pay_MKRYKBMJ9NT1CI,2025-12-24T13:02:58.450104,bot,165.36,INR,upi,BHIM,PNB,success,,device_a9c14a8c-ec83-48,103.141.14.24,47.0,False,"[""High velocity: 16 txns in 1 min"", ""High volume: 64 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 12 times"", ""High device activity: 64 txns"", ""High IP activity: 64 txns"", ""UPI switching: 84.13%""]",medium,13,False,False,65
660,pay_UXJUP8P0HAG9JG,2025-12-24T13:02:57.238619,bot,70.38,INR,upi,Paytm,BOB,failed,BAD_REQUEST_ERROR,device_bad07974-97f3-43,103.97.29.5,57.0,True,"[""High velocity: 17 txns in 1 min"", ""High volume: 88 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 21 times"", ""FFS pattern: 3 times"", ""High device activity: 111 txns"", ""High IP activity: 111 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 85.45%""]",medium,13,False,False,112
659,pay_KFPWJFXTODXI4E,2025-12-24T13:02:57.178947,fraud,51.87,INR,upi,BHIM,Canara,success,,device_98ae5751-7c0b-40,103.20.195.199,77.0,True,"[""High velocity: 31 txns in 1 min"", ""High volume: 154 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 79.06%"", ""Consecutive failures: 11"", ""Rapid retry: 1.97s"", ""FFS pattern: 40 times"", ""High device activity: 191 txns"", ""High IP activity: 191 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.84%""]",medium,13,False,False,192
658,pay_JUM16LMVJDNMIG,2025-12-24T13:02:55.339657,fraud,67.95,INR,upi,Paytm,SBI,failed,BAD_REQUEST_ERROR,device_98ae5751-7c0b-40,103.20.195.199,77.0,True,"[""High velocity: 31 txns in 1 min"", ""High volume: 154 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.95%"", ""Consecutive failures: 10"", ""Rapid retry: 1.96s"", ""FFS pattern: 40 times"", ""High device activity: 190 txns"", ""High IP activity: 190 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.77%""]",medium,13,False,False,191
657,pay_7MRIORIRQSLNA4,2025-12-24T13:02:54.829811,bot,165.36,INR,upi,PhonePe,Axis,success,,device_a9c14a8c-ec83-48,103.141.14.24,47.0,False,"[""High velocity: 16 txns in 1 min"", ""High volume: 63 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 11 times"", ""High device activity: 63 txns"", ""High IP activity: 63 txns"", ""UPI switching: 83.87%""]",medium,13,False,False,64
656,pay_HV9Y4RR579NCMX,2025-12-24T13:02:54.799352,impatient,125.25,INR,upi,PayZapp,HDFC,success,,device_fbd0e428-ec22-4a,103.118.174.123,26.0,False,"[""High velocity: 7 txns in 1 min"", ""High volume: 31 txns in 5 min"", ""High IP activity: 43 txns"", ""UPI switching: 80.95%""]",medium,13,False,False,44
655,pay_20ZW2GILHIXYZM,2025-12-24T13:02:53.860255,bot,70.38,INR,upi,BHIM,Kotak,success,,device_bad07974-97f3-43,103.97.29.5,57.0,True,"[""High velocity: 17 txns in 1 min"", ""High volume: 88 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 21 times"", ""FFS pattern: 3 times"", ""High device activity: 110 txns"", ""High IP activity: 110 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.24%""]",medium,13,False,False,111
654,pay_2V4VM5PFNYVNFF,2025-12-24T13:02:52.318232,fraud,37.46,INR,upi,BHIM,BOB,failed,UPI_AUTHENTICATION_FAILED,device_98ae5751-7c0b-40,103.20.195.199,77.0,True,"[""High velocity: 31 txns in 1 min"", ""High volume: 154 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.84%"", ""Consecutive failures: 9"", ""Rapid retry: 1.96s"", ""FFS pattern: 40 times"", ""High device activity: 189 txns"", ""High IP activity: 189 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.7%""]",small,13,False,False,190
653,pay_K9UHMDOV4X1ITF,2025-12-24T13:02:52.276739,fraud,47.39,INR,upi,GPay,PNB,failed,UPI_AUTHENTICATION_FAILED,device_073f5531-2833-4b,103.62.187.204,67.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 109 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 74.31%"", ""Rapid retry: 2.05s"", ""FFS pattern: 28 times"", ""High device activity: 109 txns"", ""High IP activity: 109 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 83.33%""]",small,13,False,False,110
652,pay_KL4RAMPZMCCXUG,2025-12-24T13:02:52.204419,impatient,125.25,INR,upi,BHIM,Kotak,failed,BAD_REQUEST_ERROR,device_fbd0e428-ec22-4a,103.118.174.123,26.0,False,"[""High velocity: 6 txns in 1 min"", ""High volume: 31 txns in 5 min"", ""High IP activity: 42 txns"", ""UPI switching: 82.93%""]",medium,13,False,False,43
651,pay_8Z8502N04PV0LL,2025-12-24T13:02:51.301735,impatient,25.08,INR,upi,BHIM,Kotak,success,,device_43f2928b-2aa1-40,103.151.100.135,39.0,False,"[""High velocity: 7 txns in 1 min"", ""High volume: 32 txns in 5 min"", ""Burst activity: 100"", ""FFS pattern: 5 times"", ""High IP activity: 32 txns"", ""UPI switching: 70.97%""]",small,13,False,False,33
650,pay_D9GY1ADCBF001Y,2025-12-24T13:02:51.187030,bot,165.36,INR,upi,Paytm,HDFC,failed,GATEWAY_ERROR,device_a9c14a8c-ec83-48,103.141.14.24,47.0,False,"[""High velocity: 16 txns in 1 min"", ""High volume: 62 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 11 times"", ""High device activity: 62 txns"", ""High IP activity: 62 txns"", ""UPI switching: 83.61%""]",medium,13,False,False,63
649,pay_5VFJ4ANSX3I1M8,2025-12-24T13:02:50.844916,fraud,83.95,INR,upi,PayZapp,ICICI,failed,DEBIT_FAILED,device_98ae5751-7c0b-40,103.20.195.199,77.0,True,"[""High velocity: 31 txns in 1 min"", ""High volume: 154 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.72%"", ""Consecutive failures: 8"", ""Rapid retry: 1.96s"", ""FFS pattern: 40 times"", ""High device activity: 188 txns"", ""High IP activity: 188 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.63%""]",medium,13,False,False,189
648,pay_A6ZIK9YM0A3EBR,2025-12-24T13:02:50.481756,bot,70.38,INR,upi,BHIM,SBI,failed,BAD_REQUEST_ERROR,device_bad07974-97f3-43,103.97.29.5,57.0,True,"[""High velocity: 17 txns in 1 min"", ""High volume: 88 txns in 5 min"", ""Burst activity: 100"", ""Repeated pattern: 21 times"", ""FFS pattern: 3 times"", ""High device activity: 109 txns"", ""High IP activity: 109 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 86.11%""]",medium,13,False,False,110
647,pay_PDU88KG9XW853A,2025-12-24T13:02:50.225851,fraud,16.39,INR,upi,BHIM,Kotak,failed,TRANSACTION_DECLINED,device_073f5531-2833-4b,103.62.187.204,67.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 108 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 74.07%"", ""Rapid retry: 2.05s"", ""FFS pattern: 28 times"", ""High device activity: 108 txns"", ""High IP activity: 108 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 83.18%""]",small,13,False,False,109
646,pay_J01R2YVSS74BU6,2025-12-24T13:02:48.981075,fraud,73.36,INR,upi,PayZapp,SBI,success,,device_073f5531-2833-4b,103.62.187.204,77.0,True,"[""High velocity: 30 txns in 1 min"", ""High volume: 107 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 74.77%"", ""Consecutive failures: 5"", ""Rapid retry: 2.06s"", ""FFS pattern: 27 times"", ""High device activity: 107 txns"", ""High IP activity: 107 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 83.02%""]",medium,13,False,False,108
645,pay_7G7235ZLR13S04,2025-12-24T13:02:48.687019,fraud,46.1,INR,upi,PhonePe,PNB,failed,BAD_REQUEST_ERROR,device_98ae5751-7c0b-40,103.20.195.199,77.0,True,"[""High velocity: 31 txns in 1 min"", ""High volume: 154 txns in 5 min"", ""Burst activity: 100"", ""High failure rate: 78.61%"", ""Consecutive failures: 7"", ""Rapid retry: 1.96s"", ""FFS pattern: 40 times"", ""High device activity: 187 txns"", ""High IP activity: 187 txns"", ""Small amount spam: 100.0%"", ""UPI switching: 87.1%""]",small,13,False,False,188
